STATEFP,ANSICODE,POINTID,FULLNAME,MTFCC,longitude,latitude
41,NA,1108475884160,NA,C3061,-123.04745,44.89024
41,NA,1108475884161,NA,C3061,-123.04646,44.89006
41,NA,1108475873559,NA,C3061,-122.98043,44.070451
41,NA,110440135858,NA,C3061,-123.192798,44.217812
41,NA,110440135864,NA,C3061,-123.192651,44.215358
41,NA,1105047346477,NA,C3061,-123.073656,44.102255
41,NA,110440135875,NA,C3061,-123.207784,44.208966
41,NA,1104748065102,NA,C3061,-122.54552,45.449193
41,NA,1108475787517,NA,C3061,-123.00193,44.94501
41,NA,11025648487213,NA,C3061,-122.99774,44.94291
41,NA,11025648487214,NA,C3061,-122.9977,44.94157
41,NA,1108475867003,NA,C3061,-122.98636,44.9474
41,NA,110445003461,NA,C3061,-122.98882,44.94679
41,NA,110449877266,NA,C3061,-123.225542,45.216372
41,NA,110449878051,NA,C3061,-123.107844,45.250228
41,NA,110449878062,NA,C3061,-123.107865,45.248761
41,NA,110440135885,NA,C3061,-123.206739,44.210372
41,NA,110440135955,NA,C3061,-123.000037,43.789268
41,NA,110445003737,NA,C3061,-122.69564,45.0132
41,NA,110445003756,NA,C3061,-122.72103,45.02493
41,NA,1108475884048,NA,C3061,-123.03622,44.89842
41,NA,1105047331099,NA,C3061,-123.084335,44.955633
41,NA,1105047331098,NA,C3061,-123.083634,44.95563
41,NA,1105047331102,NA,C3061,-123.082906,44.953872
41,NA,110462404715,NA,C3061,-117.309898,45.901084
41,NA,1109072934919,NA,C3061,-117.225976,45.360907
41,NA,110678270788,NA,C3061,-122.68877,45.254234
41,NA,1106077721761,NA,C3061,-122.609192,45.418529
41,NA,1106077721760,NA,C3061,-122.608237,45.417822
41,NA,110678307058,NA,C3061,-122.59582,45.459361
41,NA,1108315762221,NA,C3061,-122.733942,45.431965
41,NA,110678307099,NA,C3061,-122.530173,45.42166
41,NA,110678307106,NA,C3061,-122.533765,45.427195
41,NA,110678307109,NA,C3061,-122.532749,45.426895
41,NA,1104748045720,NA,C3061,-122.508757,45.412052
41,NA,1104748045721,NA,C3061,-122.507972,45.411926
41,NA,1104748045742,NA,C3061,-122.507118,45.412198
41,NA,1103667688964,NA,C3061,-123.19494,44.863698
41,NA,1103667690316,NA,C3061,-123.194916,44.862612
41,NA,1105630744878,NA,C3061,-123.229932,44.855678
41,NA,110440060926,NA,C3061,-124.09459,43.983855
41,NA,1105319175932,NA,C3061,-124.106335,43.981837
41,NA,110447791143,NA,C3061,-118.497123,45.818206000000004
41,NA,110447833461,NA,C3061,-118.270167,45.79227
41,NA,110440637696,NA,C3061,-123.335888,44.051908
41,NA,110440637705,NA,C3061,-123.337176,44.051955
41,NA,110678270807,NA,C3061,-122.676026,45.432439
41,NA,110678270811,NA,C3061,-122.67602,45.430433
41,NA,110678270935,NA,C3061,-122.669152,45.406917
41,NA,110678270948,NA,C3061,-122.665117,45.405241
41,NA,110678271000,NA,C3061,-122.66132,45.405238
41,NA,110678271062,NA,C3061,-122.653158,45.395452
41,NA,110678271067,NA,C3061,-122.65329,45.392965
41,NA,1104747986696,NA,C3061,-122.741854,45.391361
41,NA,110678271111,NA,C3061,-122.735443,45.402588
41,NA,110440068385,NA,C3061,-123.07352,43.79464
41,NA,110440068387,NA,C3061,-123.072557,43.794594
41,NA,110440068390,NA,C3061,-123.070842,43.794111
41,NA,110447833675,NA,C3061,-119.334769,45.838106
41,NA,110447833678,NA,C3061,-119.334315,45.837088
41,NA,110447833739,NA,C3061,-119.32008,45.832879
41,NA,110447833744,NA,C3061,-119.319061,45.833098
41,NA,110447833749,NA,C3061,-119.313013,45.83123
41,NA,110447833778,NA,C3061,-119.297165,45.831895
41,NA,110447833798,NA,C3061,-119.288234,45.829153
41,NA,110447833800,NA,C3061,-119.289301,45.829153
41,NA,110447833852,NA,C3061,-119.311865,45.840227
41,NA,110447833855,NA,C3061,-119.314491,45.841292
41,NA,110447833872,NA,C3061,-119.309918,45.84495
41,NA,110447833875,NA,C3061,-119.306796,45.844947
41,NA,110440454637,NA,C3061,-123.062114,44.085998
41,NA,1105047458778,NA,C3061,-122.944627,44.042963
41,NA,110440456856,NA,C3061,-123.11156,44.06383
41,NA,1105047459705,NA,C3061,-122.91272,44.052124
41,NA,110440462309,NA,C3061,-123.063656,44.079077
41,NA,1105047459279,NA,C3061,-122.911712,44.051442
41,NA,110440462596,NA,C3061,-122.905723,44.049796
41,NA,1105047476677,NA,C3061,-122.901719,44.045267
41,NA,1105319916440,NA,C3061,-122.431987,45.538703
41,NA,1108475923959,NA,C3061,-122.889534,45.761305
41,NA,110893811084,NA,C3061,-122.854826,45.936281
41,NA,110893811114,NA,C3061,-122.875749,45.851837
41,NA,110499541808,NA,C3061,-122.382939,45.536286
41,NA,110499542004,NA,C3061,-122.383021,45.535323
41,NA,110528483068,NA,C3061,-121.766117,42.228898
41,NA,110448704958,NA,C3061,-118.09066,45.311691
41,NA,110395771767,NA,C3061,-116.992293,44.030398
41,NA,110893815668,NA,C3061,-122.869722,45.751215
41,NA,110893815671,NA,C3061,-122.869725,45.751924
41,NA,110893815674,NA,C3061,-122.869775,45.752636
41,NA,110893815677,NA,C3061,-122.871174,45.756266
41,NA,110893815687,NA,C3061,-122.873408,45.760143
41,NA,110893815690,NA,C3061,-122.869965,45.754319
41,NA,110893815693,NA,C3061,-122.870948,45.754269
41,NA,1103690639755,NA,C3061,-122.880539,45.749937
41,NA,110893809958,NA,C3061,-122.825525,45.847626
41,NA,110893810347,NA,C3061,-122.813081,45.885719
41,NA,1108476301463,NA,C3061,-122.79077,44.82446
41,NA,110444751032,NA,C3061,-122.78741,44.82447
41,NA,1105319887156,NA,C3061,-122.47281,45.481416
41,NA,110528497968,NA,C3061,-121.770132,42.236912
41,NA,110528497972,NA,C3061,-121.76648900000001,42.234424
41,NA,110528498033,NA,C3061,-121.608768,43.614224
41,NA,110528475168,NA,C3061,-121.923683,42.569399
41,NA,110528475173,NA,C3061,-121.916623,42.569463
41,NA,1105047920259,NA,C3061,-121.919712,42.564425
41,NA,110395772660,NA,C3061,-116.977572,44.018955
41,NA,110444754398,NA,C3061,-122.97182,44.99537
41,NA,110444754403,NA,C3061,-122.97197,44.99405
41,NA,110444907059,NA,C3061,-122.88768,45.15721
41,NA,1105319896537,NA,C3061,-122.440299,45.552338
41,NA,1105319916405,NA,C3061,-122.419151,45.532896
41,NA,1105319916711,NA,C3061,-122.44455,45.53802
41,NA,1105319916710,NA,C3061,-122.443309,45.538091
41,NA,1105319916713,NA,C3061,-122.445273,45.5347
41,NA,1105319939281,NA,C3061,-122.436728,45.462394
41,NA,110528502795,NA,C3061,-122.2477,42.301438
41,NA,1106072680943,NA,C3061,-123.175032,45.232289
41,NA,110449780512,NA,C3061,-123.013066,45.294848
41,NA,110449780548,NA,C3061,-123.01786800000001,45.282662
41,NA,110449780559,NA,C3061,-123.013053,45.285666
41,NA,110449780597,NA,C3061,-123.017415,45.276281
41,NA,110449780602,NA,C3061,-123.017381,45.27689
41,NA,110395772704,NA,C3061,-116.979171,44.015912
41,NA,110444949701,NA,C3061,-122.94579,44.85386
41,NA,110444949777,NA,C3061,-122.935481,44.846112
41,NA,110444949782,NA,C3061,-122.93533,44.84711
41,NA,1107078932603,NA,C3061,-123.0136,45.03383
41,NA,110528479198,NA,C3061,-121.700902,42.184278
41,NA,110449804163,NA,C3061,-123.229025,45.202743
41,NA,110445003990,NA,C3061,-122.78705,44.81385
41,NA,110445004027,NA,C3061,-122.79068,44.81214
41,NA,110445004033,NA,C3061,-122.78952,44.81233
41,NA,1108476293925,NA,C3061,-122.78788,44.80743
41,NA,1108476293918,NA,C3061,-122.78645,44.80741
41,NA,1108476293917,NA,C3061,-122.78596,44.80668
41,NA,1104353593823,NA,C3061,-122.78593,44.811279999999996
41,NA,110445004174,NA,C3061,-122.8522,45.15618
41,NA,110445004181,NA,C3061,-122.85213,45.15456
41,NA,110445004221,NA,C3061,-122.86275,45.13314
41,NA,110445004242,NA,C3061,-122.77101,45.00102
41,NA,110445004275,NA,C3061,-122.76255,44.98795
41,NA,1105047335212,NA,C3061,-122.97198,44.96163
41,NA,1105047335211,NA,C3061,-122.97286,44.96167
41,NA,1105047335210,NA,C3061,-122.97387,44.96135
41,NA,1105047335209,NA,C3061,-122.97499,44.96137
41,NA,1105047335214,NA,C3061,-122.976,44.95997
41,NA,1105319916372,NA,C3061,-122.402353,45.534026
41,NA,1104474629694,NA,C3061,-122.516874,45.552199
41,NA,110449879338,NA,C3061,-122.966516,45.326226
41,NA,110449879545,NA,C3061,-123.218529,45.203825
41,NA,110446671456,NA,C3061,-123.329253,44.92014
41,NA,110446671602,NA,C3061,-123.332033,44.906537
41,NA,1105319206883,NA,C3061,-123.951948,44.017191
41,NA,1105047944317,NA,C3061,-119.402779,45.908497
41,NA,1103667658544,NA,C3061,-123.196625,44.870778
41,NA,1103667661826,NA,C3061,-123.196778,44.869446
41,NA,110446667386,NA,C3061,-123.079458,44.94276
41,NA,1107080357706,NA,C3061,-123.075064,44.980915
41,NA,1103690642277,NA,C3061,-122.869647,45.750466
41,NA,110446665551,NA,C3061,-123.079441,44.943529
41,NA,1105319912964,NA,C3061,-122.395811,45.535387
41,NA,1105319912966,NA,C3061,-122.397382,45.534578
41,NA,1105319912965,NA,C3061,-122.396594,45.534889
41,NA,110893807789,NA,C3061,-122.813765,45.894763
41,NA,1107080378458,NA,C3061,-123.308872,44.931838
41,NA,1107080359908,NA,C3061,-123.082838,44.977447
41,NA,1107080383891,NA,C3061,-123.220992,44.845722
41,NA,110446672809,NA,C3061,-123.322518,44.933063
41,NA,110446672942,NA,C3061,-123.078141,44.976598
41,NA,1105047337278,NA,C3061,-123.140359,44.1042
41,NA,110440285575,NA,C3061,-123.182735,44.066089
41,NA,1105047361794,NA,C3061,-123.016587,44.068219
41,NA,110440371806,NA,C3061,-123.143183,44.040174
41,NA,110440371883,NA,C3061,-123.135605,44.129676
41,NA,1103690641971,NA,C3061,-122.870544,45.74893
41,NA,1105319937177,NA,C3061,-122.46183,45.480954
41,NA,1105319931637,NA,C3061,-122.454393,45.485283
41,NA,1104260250809,NA,C3061,-122.726373,45.436382
41,NA,110446677149,NA,C3061,-123.298458,44.922115
41,NA,110446677203,NA,C3061,-123.310501,44.923961
41,NA,110446677210,NA,C3061,-123.323906,44.920684
41,NA,110446677214,NA,C3061,-123.325078,44.920515
41,NA,110446677217,NA,C3061,-123.324086,44.92175
41,NA,110446677276,NA,C3061,-123.344554,44.90691
41,NA,110446677337,NA,C3061,-123.188181,44.843047
41,NA,110446677341,NA,C3061,-123.190784,44.841952
41,NA,1107080364318,NA,C3061,-123.076787,44.968149
41,NA,1107080364701,NA,C3061,-123.073008,44.965535
41,NA,1107080364682,NA,C3061,-123.071965,44.965685
41,NA,110440384004,NA,C3061,-123.109729,44.0283
41,NA,110499829485,NA,C3061,-122.39304,45.508422
41,NA,110449350898,NA,C3061,-121.221136,45.61847
41,NA,110449352835,NA,C3061,-121.160964,45.589506
41,NA,1105630747223,NA,C3061,-123.221353,44.855106
41,NA,110446682787,NA,C3061,-123.308058,44.934672
41,NA,110446682797,NA,C3061,-123.305205,44.934595
41,NA,110446682800,NA,C3061,-123.306514,44.935205
41,NA,110446682808,NA,C3061,-123.308488,44.923521
41,NA,110446682831,NA,C3061,-123.30693,44.923212
41,NA,110446682865,NA,C3061,-123.298562,44.923331
41,NA,110446682997,NA,C3061,-123.273008,44.927325
41,NA,110444888643,NA,C3061,-123.00409,44.71581
41,NA,110444888654,NA,C3061,-123.00406,44.71658
41,NA,110444888775,NA,C3061,-123.00196,44.71439
41,NA,110444888784,NA,C3061,-123.00565,44.71111
41,NA,110444888800,NA,C3061,-123.00274,44.71159
41,NA,110444888802,NA,C3061,-123.00277,44.71228
41,NA,110444888808,NA,C3061,-123.00397,44.71299
41,NA,110444888810,NA,C3061,-123.00029,44.71299
41,NA,110444888813,NA,C3061,-123.0003,44.71361
41,NA,1108315762203,NA,C3061,-122.735331,45.434553
41,NA,1104979517163,NA,C3061,-122.738897,45.513683
41,NA,1105011703859,NA,C3061,-122.787817,45.306936
41,NA,110447745908,NA,C3061,-118.834059,45.471918
41,NA,110447745912,NA,C3061,-118.840919,45.478154
41,NA,1105319931128,NA,C3061,-122.431635,45.486842
41,NA,1105319936894,NA,C3061,-122.419608,45.481086
41,NA,1105319916370,NA,C3061,-122.404148,45.532573
41,NA,1104979507975,NA,C3061,-122.624326,45.570774
41,NA,1104979508020,NA,C3061,-122.621068,45.569258
41,NA,110499547744,NA,C3061,-122.379989,45.534733
41,NA,1105319916371,NA,C3061,-122.405036,45.531913
41,NA,1105319936711,NA,C3061,-122.386231,45.4807
41,NA,110499547856,NA,C3061,-122.391357,45.508979
41,NA,1105319920098,NA,C3061,-122.390346,45.49582
41,NA,1105047336461,NA,C3061,-122.96827,44.94366
41,NA,1105047336460,NA,C3061,-122.96873,44.94427
41,NA,1105047336372,NA,C3061,-122.96917,44.94488
41,NA,1105047336374,NA,C3061,-122.96934,44.94551
41,NA,1105047336376,NA,C3061,-122.96623,44.94455
41,NA,1105047336375,NA,C3061,-122.96546,44.94396
41,NA,1108475872045,NA,C3061,-122.96866,44.92511
41,NA,1108475871280,NA,C3061,-122.96778,44.92509
41,NA,1105047336468,NA,C3061,-122.96672,44.93764
41,NA,1108475872039,NA,C3061,-122.96358,44.926
41,NA,1108475872029,NA,C3061,-122.96338,44.92733
41,NA,1108475872135,NA,C3061,-122.96238,44.92735
41,NA,1104317068188,NA,C3061,-122.96356,44.92664
41,NA,1105047331482,NA,C3061,-122.95908,44.92421
41,NA,1105047331481,NA,C3061,-122.95927,44.92484
41,NA,1107078926623,NA,C3061,-122.95932,44.9255
41,NA,1107078926678,NA,C3061,-122.96217,44.92323
41,NA,1105047331456,NA,C3061,-122.96419,44.92277
41,NA,1105047336710,NA,C3061,-122.9642,44.91032
41,NA,1105047336709,NA,C3061,-122.96327,44.91089
41,NA,1104260282414,NA,C3061,-123.00673,44.88212
41,NA,1104472345551,NA,C3061,-123.02467,44.85432
41,NA,1104472345571,NA,C3061,-123.0186,44.85403
41,NA,1104472234757,NA,C3061,-123.023413,45.026893
41,NA,1107078932760,NA,C3061,-123.02674,45.02089
41,NA,1103695570328,NA,C3061,-122.838,45.22067
41,NA,1108475882741,NA,C3061,-123.01989,44.88339
41,NA,1108475882746,NA,C3061,-123.01889,44.88339
41,NA,1104472699595,NA,C3061,-123.04398,44.88105
41,NA,1104472699880,NA,C3061,-123.04294,44.88075
41,NA,1105047336707,NA,C3061,-122.96918,44.91037
41,NA,1105047336712,NA,C3061,-122.96528,44.91156
41,NA,1108475954587,NA,C3061,-123.05246,44.88216
41,NA,1107078921245,NA,C3061,-122.99244,44.93428
41,NA,1107078921246,NA,C3061,-122.99358,44.93429
41,NA,1107078921233,NA,C3061,-122.99299,44.93465
41,NA,110395759442,NA,C3061,-116.986873,44.031516
41,NA,110678277202,NA,C3061,-122.683386,45.174179
41,NA,110678277204,NA,C3061,-122.687259,45.175516
41,NA,110678277221,NA,C3061,-122.709397,45.170414
41,NA,1105011703858,NA,C3061,-122.789941,45.306782
41,NA,110678277233,NA,C3061,-122.748832,45.179571
41,NA,110678277240,NA,C3061,-122.713889,45.192346
41,NA,1108315762205,NA,C3061,-122.737164,45.432868
41,NA,1104763075438,NA,C3061,-122.791158,45.306706
41,NA,110678282090,NA,C3061,-122.658545,45.399724
41,NA,110678282092,NA,C3061,-122.601563,45.158636
41,NA,1107079222143,NA,C3061,-122.696912,45.516317
41,NA,1105319939283,NA,C3061,-122.433582,45.465965
41,NA,1108315775749,NA,C3061,-122.503844,45.540615
41,NA,1108315775781,NA,C3061,-122.502816,45.540575
41,NA,1108315775768,NA,C3061,-122.499794,45.539685
41,NA,110893811663,NA,C3061,-122.875709,45.798793
41,NA,1108475943474,NA,C3061,-122.894234,45.754203
41,NA,110444939486,NA,C3061,-123.10908,44.9042
41,NA,1108475806723,NA,C3061,-123.02154,44.987889
41,NA,1108475809627,NA,C3061,-123.01801,44.98248
41,NA,1108475846721,NA,C3061,-123.01324,44.97925
41,NA,110444982620,NA,C3061,-123.01599,44.9833
41,NA,1104474278305,NA,C3061,-123.01297,45.00064
41,NA,1104474278299,NA,C3061,-123.01181,45.0008
41,NA,1108475846002,NA,C3061,-123.012062,44.989257
41,NA,110444983003,NA,C3061,-122.76177,44.99379
41,NA,1108475811676,NA,C3061,-123.01091,44.99003
41,NA,110444998458,NA,C3061,-123.00837,44.99948
41,NA,110444998464,NA,C3061,-123.00743,44.99958
41,NA,110444998471,NA,C3061,-123.00832,44.99889
41,NA,110444998475,NA,C3061,-123.00723,44.99833
41,NA,110444998479,NA,C3061,-123.00715,44.99763
41,NA,110444998495,NA,C3061,-123.0061,44.99325
41,NA,1108475844581,NA,C3061,-123.00716,44.98685
41,NA,1108475844594,NA,C3061,-123.01711,44.98476
41,NA,1108475809699,NA,C3061,-123.02001,44.98443
41,NA,1108475810627,NA,C3061,-123.02058,44.98493
41,NA,1108475844485,NA,C3061,-123.00785,44.98942
41,NA,1108475844493,NA,C3061,-123.00678,44.98944
41,NA,1108475844507,NA,C3061,-123.00711,44.98891
41,NA,1108475844587,NA,C3061,-123.009309,44.987963
41,NA,1108475844528,NA,C3061,-123.00965,44.98818
41,NA,1108475844543,NA,C3061,-123.00862,44.98818
41,NA,1108475844518,NA,C3061,-123.00828,44.98876
41,NA,110447793273,NA,C3061,-118.388433,45.934808
41,NA,110447793420,NA,C3061,-118.38429,45.932697
41,NA,110447793475,NA,C3061,-118.385064,45.932185
41,NA,11016953625032,NA,C3061,-122.742498,45.459778
41,NA,1105319916808,NA,C3061,-122.473254,45.531879000000004
41,NA,1105319916806,NA,C3061,-122.473337,45.531269
41,NA,1105319911433,NA,C3061,-122.483186,45.524817
41,NA,1105319911446,NA,C3061,-122.478272,45.524283
41,NA,110528477552,NA,C3061,-121.838308,42.58195
41,NA,1108476005398,NA,C3061,-122.889615,45.754197
41,NA,110528496820,NA,C3061,-121.096956,42.413576
41,NA,110528496845,NA,C3061,-121.044634,42.386636
41,NA,110528496848,NA,C3061,-121.045494,42.386018
41,NA,110528496853,NA,C3061,-121.048705,42.384436
41,NA,110528496859,NA,C3061,-121.048361,42.385906
41,NA,110528496862,NA,C3061,-121.046933,42.387468
41,NA,110528496865,NA,C3061,-121.047698,42.386742
41,NA,1108475791370,NA,C3061,-123.012986,44.936378
41,NA,1105047335244,NA,C3061,-122.97097,44.96433
41,NA,110444950165,NA,C3061,-122.752553,44.986515
41,NA,1108475956133,NA,C3061,-123.02429,45.01972
41,NA,1108475882738,NA,C3061,-123.01912,44.88843
41,NA,1107078933428,NA,C3061,-123.00929,45.01476
41,NA,1107078922580,NA,C3061,-123.03115,45.01447
41,NA,110444982493,NA,C3061,-123.00626,45.01291
41,NA,1108475809630,NA,C3061,-123.01647,44.98259
41,NA,1108475844477,NA,C3061,-123.00872,44.98997
41,NA,1104260312678,NA,C3061,-122.96558,44.91417
41,NA,11019626251549,NA,C3061,-122.81116,44.79635
41,NA,110678287360,NA,C3061,-122.635148,45.33143
41,NA,110678287366,NA,C3061,-122.631701,45.330778
41,NA,110678287374,NA,C3061,-122.63647,45.331108
41,NA,110678287382,NA,C3061,-122.54123,45.427058
41,NA,110678287384,NA,C3061,-122.54125,45.42636
41,NA,11016953625033,NA,C3061,-122.739565,45.459371
41,NA,110528501719,NA,C3061,-121.122306,42.428782
41,NA,110528501722,NA,C3061,-121.12435,42.427341
41,NA,110447835127,NA,C3061,-119.280364,45.859343
41,NA,110446673340,NA,C3061,-123.32522,44.927084
41,NA,110446673363,NA,C3061,-123.31538,44.927064
41,NA,110446673376,NA,C3061,-123.308109,44.936416
41,NA,110446673385,NA,C3061,-123.310701,44.936485
41,NA,110446673388,NA,C3061,-123.310601,44.934643
41,NA,110446673392,NA,C3061,-123.308868,44.936535
41,NA,110446673395,NA,C3061,-123.309627,44.934624
41,NA,110446673473,NA,C3061,-123.295503,44.926367
41,NA,110446673477,NA,C3061,-123.2956,44.925702
41,NA,110446673524,NA,C3061,-123.202701,44.855257
41,NA,1104748019315,NA,C3061,-122.559674,45.371279
41,NA,110499767852,NA,C3061,-122.394041,45.508434
41,NA,1105319902853,NA,C3061,-122.393003,45.507845
41,NA,1105319902850,NA,C3061,-122.393057,45.507147
41,NA,1105319902845,NA,C3061,-122.394228,45.505474
41,NA,1105319904654,NA,C3061,-122.386447,45.515347
41,NA,1105319902752,NA,C3061,-122.386367,45.514721
41,NA,1105319902751,NA,C3061,-122.386556,45.512331
41,NA,1105319904548,NA,C3061,-122.379662,45.519518
41,NA,1105319902754,NA,C3061,-122.384066,45.515281
41,NA,1105319902753,NA,C3061,-122.385335,45.514827
41,NA,1105319904586,NA,C3061,-122.383364,45.513307
41,NA,1105319904585,NA,C3061,-122.382862,45.514247
41,NA,1105319902797,NA,C3061,-122.384568,45.512224
41,NA,1105319902796,NA,C3061,-122.384255,45.511507
41,NA,110499768062,NA,C3061,-122.394916,45.502398
41,NA,110499768069,NA,C3061,-122.394976,45.501534
41,NA,1105319920102,NA,C3061,-122.394816,45.500667
41,NA,1105319920083,NA,C3061,-122.3933,45.501997
41,NA,1105319920096,NA,C3061,-122.393041,45.501177
41,NA,1105319920093,NA,C3061,-122.393463,45.497998
41,NA,1105319920094,NA,C3061,-122.392115,45.498775
41,NA,1105319902852,NA,C3061,-122.390048,45.502708
41,NA,1105319920095,NA,C3061,-122.390748,45.499427
41,NA,1105319920100,NA,C3061,-122.394641,45.496055
41,NA,110499768263,NA,C3061,-122.390874,45.492264
41,NA,1105319920099,NA,C3061,-122.390501,45.494939
41,NA,1105319930086,NA,C3061,-122.380044,45.487105
41,NA,1105319930375,NA,C3061,-122.3891,45.493761
41,NA,1105319930373,NA,C3061,-122.38887,45.491176
41,NA,1105319930408,NA,C3061,-122.388523,45.492459
41,NA,1105319930233,NA,C3061,-122.385203,45.491742
41,NA,1105319904587,NA,C3061,-122.382613,45.513108
41,NA,1105319902755,NA,C3061,-122.380455,45.514643
41,NA,110499768481,NA,C3061,-122.446077,45.487294
41,NA,1105047331053,NA,C3061,-123.090632,44.947996
41,NA,110446682431,NA,C3061,-123.308728,44.925695
41,NA,1105047936223,NA,C3061,-123.134492,44.034541
41,NA,1105047460407,NA,C3061,-122.906521,44.041204
41,NA,110499794224,NA,C3061,-122.41907,45.553004
41,NA,1105319930456,NA,C3061,-122.392984,45.485762
41,NA,110499794264,NA,C3061,-122.395797,45.491298
41,NA,110499794294,NA,C3061,-122.41186,45.552664
41,NA,110499794308,NA,C3061,-122.413272,45.553843
41,NA,1108315762225,NA,C3061,-122.738603,45.434194
41,NA,1105319916909,NA,C3061,-122.491335,45.53997
41,NA,1104748066213,NA,C3061,-122.564962,45.444925
41,NA,1104748064197,NA,C3061,-122.534736,45.443635
41,NA,1104474220040,NA,C3061,-122.528915,45.440202
41,NA,1104474220047,NA,C3061,-122.530218,45.440129
41,NA,11020511303424,NA,C3061,-122.537491,45.431981
41,NA,110499794516,NA,C3061,-122.399925,45.518319
41,NA,1105319922675,NA,C3061,-122.458382,45.500319
41,NA,110499794779,NA,C3061,-122.395757,45.502693
41,NA,1105319938634,NA,C3061,-122.469249,45.475824
41,NA,1105319938732,NA,C3061,-122.468673,45.475949
41,NA,1105319936797,NA,C3061,-122.404471,45.484037
41,NA,1105319939358,NA,C3061,-122.430665,45.464125
41,NA,1105319939280,NA,C3061,-122.435633,45.464651
41,NA,1104261519079,NA,C3061,-122.971932,44.032801
41,NA,1105318257204,NA,C3061,-122.971326,44.033436
