GEOID,NAME,totalpop,white,black,asian,hispanic,hhincome,ls,p
160010103372,Block Group 2; Census Tract 103.37; Ada County; Idaho,2425,2318,40,0,63,153285,0.0968494588693623,0.0013511341490366263
160010103373,Block Group 3; Census Tract 103.37; Ada County; Idaho,1193,1080,0,104,0,NA,0.24144292078497095,6.607777085747069e-4
160010103381,Block Group 1; Census Tract 103.38; Ada County; Idaho,1721,1665,0,0,41,117365,0.10584332306181717,9.521003131997044e-4
160010103382,Block Group 2; Census Tract 103.38; Ada County; Idaho,846,790,0,0,14,94464,0.11958933816687739,4.4870378183620304e-4
160010103383,Block Group 3; Census Tract 103.38; Ada County; Idaho,1365,1211,0,0,102,93545,0.04179165556528626,7.327712258096201e-4
160010103391,Block Group 1; Census Tract 103.39; Ada County; Idaho,1351,1266,1,36,39,150993,0.08218094235856109,7.489558149554533e-4
160010103392,Block Group 2; Census Tract 103.39; Ada County; Idaho,2249,1873,88,25,141,110625,0.06371288665331772,0.0011870559004547312
160010103401,Block Group 1; Census Tract 103.40; Ada County; Idaho,970,855,0,48,54,73510,0.07101575068419888,5.340914418124954e-4
160010103402,Block Group 2; Census Tract 103.40; Ada County; Idaho,1366,1184,0,92,73,123705,0.09890342770093835,7.528624399216889e-4
160010103403,Block Group 3; Census Tract 103.40; Ada County; Idaho,1759,1580,0,78,26,NA,0.1285730599716734,9.398223490201069e-4
160010103411,Block Group 1; Census Tract 103.41; Ada County; Idaho,1480,1167,13,14,242,116042,0.003729729293290278,8.014162073591885e-4
160010103412,Block Group 2; Census Tract 103.41; Ada County; Idaho,2073,1790,0,152,34,157708,0.1678178123071631,0.0011027844190402204
160010103413,Block Group 3; Census Tract 103.41; Ada County; Idaho,2526,1915,16,179,73,137862,0.1396469677228505,0.0012183089001846158
160010103421,Block Group 1; Census Tract 103.42; Ada County; Idaho,1466,1275,0,0,172,99955,0.023652118785980454,8.075551894489873e-4
160010103422,Block Group 2; Census Tract 103.42; Ada County; Idaho,1353,1098,0,54,21,130149,0.12272279641648198,6.546387264849082e-4
160010103423,Block Group 3; Census Tract 103.42; Ada County; Idaho,2912,2578,47,11,53,110954,0.10035490640213106,0.0015007020763153605
160010103431,Block Group 1; Census Tract 103.43; Ada County; Idaho,1438,1392,0,34,0,126042,0.16211866303572497,7.958353145502805e-4
160010103432,Block Group 2; Census Tract 103.43; Ada County; Idaho,1839,1324,0,184,280,69375,0.1336186577116842,9.9786363423275e-4
160010103441,Block Group 1; Census Tract 103.44; Ada County; Idaho,1725,1458,0,72,134,72941,0.044030497290056744,9.286605634022908e-4
160010103442,Block Group 2; Census Tract 103.44; Ada County; Idaho,2192,1672,0,0,426,128938,0.03384296939918321,0.001170871311308898
160010103451,Block Group 1; Census Tract 103.45; Ada County; Idaho,1222,826,22,53,130,55789,0.04139735084235617,5.753900485984146e-4
160010103452,Block Group 2; Census Tract 103.45; Ada County; Idaho,3745,3237,0,121,193,109769,0.05610099227023287,0.0019817750364432302
160010103461,Block Group 1; Census Tract 103.46; Ada County; Idaho,1521,1250,3,50,202,84048,0.01306893775786347,8.399243677406537e-4
160010103471,Block Group 1; Census Tract 103.47; Ada County; Idaho,1513,1088,25,0,276,55755,0.03147195365015727,7.751860111573209e-4
160010103472,Block Group 2; Census Tract 103.47; Ada County; Idaho,1151,885,19,0,220,65139,0.02924492423303362,6.27292351721259e-4
160010103473,Block Group 3; Census Tract 103.47; Ada County; Idaho,1265,897,28,33,286,83725,0.04729747870474134,6.94263065428155e-4
160010103481,Block Group 1; Census Tract 103.48; Ada County; Idaho,1641,1411,101,0,76,71190,0.13809223717866984,8.862457780545901e-4
160010103482,Block Group 2; Census Tract 103.48; Ada County; Idaho,2057,1491,5,22,443,65588,0.027628814391731663,0.0010944130798268585
160010103491,Block Group 1; Census Tract 103.49; Ada County; Idaho,2167,1682,0,56,61,99402,0.07968032784816811,0.001004002616322549
160010103492,Block Group 2; Census Tract 103.49; Ada County; Idaho,1851,1851,0,0,0,115097,0.1763275955554103,0.0010330232589288704
160010103501,Block Group 1; Census Tract 103.50; Ada County; Idaho,1999,1939,0,0,33,80208,0.12112966793361661,0.0011005520619166572
160010103502,Block Group 2; Census Tract 103.50; Ada County; Idaho,1188,972,69,0,147,92257,0.08484956967953612,6.630100656982702e-4
160010103511,Block Group 1; Census Tract 103.51; Ada County; Idaho,2059,1874,0,27,75,132727,0.06733777558149978,0.0011027844190402204
160010103512,Block Group 2; Census Tract 103.51; Ada County; Idaho,1906,1562,30,95,117,64554,0.06309568791977202,0.0010067930627270028
160010103521,Block Group 1; Census Tract 103.52; Ada County; Idaho,1298,1192,31,0,62,134031,0.07116562123878051,7.171447259446777e-4
160010103522,Block Group 2; Census Tract 103.52; Ada County; Idaho,883,873,0,0,10,72708,0.13451934334146018,4.927928350265762e-4
160010103523,Block Group 3; Census Tract 103.52; Ada County; Idaho,835,835,0,0,0,109625,0.1763275955554103,4.6600454954381785e-4
160010103524,Block Group 4; Census Tract 103.52; Ada County; Idaho,1787,1284,53,0,331,110962,0.049222503237196166,9.30892920525854e-4
160010103531,Block Group 1; Census Tract 103.53; Ada County; Idaho,2538,1882,20,30,65,153846,0.0674156125704621,0.0011145042939389271
160010103532,Block Group 2; Census Tract 103.53; Ada County; Idaho,2834,2636,0,0,49,156287,0.11772747363864348,0.0014984697191917974
160010103541,Block Group 1; Census Tract 103.54; Ada County; Idaho,3966,2680,0,21,474,74500,0.009686913230280283,0.0017719334668282894
160010103542,Block Group 2; Census Tract 103.54; Ada County; Idaho,1164,1107,0,0,23,118940,0.11321306106221192,6.306408874066037e-4
160010103543,Block Group 3; Census Tract 103.54; Ada County; Idaho,1067,863,0,76,128,71250,0.07013066120543815,5.954812627104834e-4
160010103551,Block Group 1; Census Tract 103.55; Ada County; Idaho,1875,1535,1,79,71,155774,0.081054705591643475,9.409385275818884e-4
160010103561,Block Group 1; Census Tract 103.56; Ada County; Idaho,2487,1901,0,25,172,145125,0.02453664037600978,0.001170871311308898
160010103562,Block Group 2; Census Tract 103.56; Ada County; Idaho,2014,1247,0,122,588,128942,0.1480672679837842,0.001092180722703295
160010103571,Block Group 1; Census Tract 103.57; Ada County; Idaho,1038,902,0,0,136,157500,0.0216657913314268,5.792966735646502e-4
160010103572,Block Group 2; Census Tract 103.57; Ada County; Idaho,1374,691,0,0,655,250001,0.3513826789391777,7.511881720790165e-4
160010103573,Block Group 3; Census Tract 103.57; Ada County; Idaho,1454,1426,0,9,13,244844,0.12902893059352322,8.081132787298781e-4
160010103581,Block Group 1; Census Tract 103.58; Ada County; Idaho,2174,1890,0,67,206,84231,0.024593160994595343,0.0012071471145667998
160010103582,Block Group 2; Census Tract 103.58; Ada County; Idaho,961,753,0,0,196,91750,0.035329255377121324,5.29626727565369e-4
160010103583,Block Group 3; Census Tract 103.58; Ada County; Idaho,1664,1359,0,9,289,NA,0.014280295770961545,9.247539384360553e-4
160010103584,Block Group 4; Census Tract 103.58; Ada County; Idaho,1037,976,0,0,46,NA,0.07304645114187597,5.703672450703974e-4
160010103591,Block Group 1; Census Tract 103.59; Ada County; Idaho,1629,1485,0,106,38,98478,0.13673248932232873,9.091274385711128e-4
160010103592,Block Group 2; Census Tract 103.59; Ada County; Idaho,2397,2345,0,0,12,132090,0.15344613155118625,0.001315416435059615
160010103601,Block Group 1; Census Tract 103.60; Ada County; Idaho,1610,1383,0,0,93,93922,0.053529999666634014,8.237397785948204e-4
160010103602,Block Group 2; Census Tract 103.60; Ada County; Idaho,2534,1927,43,0,13,NA,0.1471495940839174,0.001106691044006456
160010103611,Block Group 1; Census Tract 103.61; Ada County; Idaho,1082,738,0,10,62,90000,0.028024038619104845,4.5205231752154783e-4
160010103612,Block Group 2; Census Tract 103.61; Ada County; Idaho,916,874,0,0,33,111875,0.08493793802888233,5.061869777679554e-4
160010103613,Block Group 3; Census Tract 103.61; Ada County; Idaho,1827,1371,0,40,386,99441,0.029791928387087493,0.0010028864377607672
160010103621,Block Group 1; Census Tract 103.62; Ada County; Idaho,2272,2102,170,0,0,121141,0.2658068288094908,0.0012679788461838972
160010103622,Block Group 2; Census Tract 103.62; Ada County; Idaho,1270,1031,85,28,62,113516,0.13773245631657624,6.730556727543045e-4
160010103623,Block Group 3; Census Tract 103.62; Ada County; Idaho,1927,1660,0,24,186,84118,0.015490939403708222,0.0010436269552657957
160010103631,Block Group 1; Census Tract 103.63; Ada County; Idaho,1550,1269,0,38,131,123507,0.023283589949084787,8.025323859209701e-4
160010103632,Block Group 2; Census Tract 103.63; Ada County; Idaho,1673,1338,0,81,184,116528,0.039493364843125746,8.946171172679521e-4
160010103633,Block Group 3; Census Tract 103.63; Ada County; Idaho,2233,1992,0,0,169,84803,0.04143440815486283,0.0012060309360050184
160010103641,Block Group 1; Census Tract 103.64; Ada County; Idaho,927,670,0,20,222,82643,0.04672195577314681,5.089774241724094e-4
160010103642,Block Group 2; Census Tract 103.64; Ada County; Idaho,1029,946,0,0,83,61574,0.03979671302462434,5.742738700366329e-4
160010103643,Block Group 3; Census Tract 103.64; Ada County; Idaho,1020,848,0,0,122,63487,0.022357928660734806,5.413466024640758e-4
160010103644,Block Group 4; Census Tract 103.64; Ada County; Idaho,3268,901,990,0,1149,72404,1.3037524176467146,0.0016965914139080314
160010103651,Block Group 1; Census Tract 103.65; Ada County; Idaho,2010,1659,7,19,267,116017,0.0018647901290063588,0.0010893902762988412
160010103652,Block Group 2; Census Tract 103.65; Ada County; Idaho,2015,1542,33,104,202,93750,0.04590317554419829,0.0010497659373555944
160010103661,Block Group 1; Census Tract 103.66; Ada County; Idaho,1178,922,39,42,153,95769,0.03977778728542216,6.451512087097646e-4
160010103662,Block Group 2; Census Tract 103.66; Ada County; Idaho,2893,2517,0,8,147,120500,0.05355757731050758,0.001491214558540217
160010103671,Block Group 1; Census Tract 103.67; Ada County; Idaho,1317,1189,0,20,89,106027,0.03382082612887181,7.243998865962581e-4
160010103672,Block Group 2; Census Tract 103.67; Ada County; Idaho,830,803,0,0,4,103060,0.15391788322587707,4.503780496788754e-4
160010103673,Block Group 3; Census Tract 103.67; Ada County; Idaho,2395,2039,0,39,157,79722,0.032708440774851306,0.0012473295427909376
160010103674,Block Group 4; Census Tract 103.67; Ada County; Idaho,2011,1395,0,37,330,55859,0.017262535642736276,9.833533129295893e-4
160010103681,Block Group 1; Census Tract 103.68; Ada County; Idaho,1677,1522,0,49,81,92381,0.058518567968242154,9.219634920316013e-4
160010103682,Block Group 2; Census Tract 103.68; Ada County; Idaho,1923,1674,0,35,90,55337,0.05236398151879145,0.001004002616322549
160010103691,Block Group 1; Census Tract 103.69; Ada County; Idaho,2211,2023,4,46,131,127601,0.03846059681501099,0.0012300287750833228
160010103692,Block Group 2; Census Tract 103.69; Ada County; Idaho,1134,762,0,23,329,90208,0.08817017231887,6.21711458912351e-4
160010103701,Block Group 1; Census Tract 103.70; Ada County; Idaho,979,864,0,0,0,74205,0.1763275955554103,4.82189138689651e-4
160010103702,Block Group 2; Census Tract 103.70; Ada County; Idaho,1916,1357,26,163,315,76841,0.1022248691561749,0.0010386041517377784
160010103711,Block Group 1; Census Tract 103.71; Ada County; Idaho,471,347,0,0,46,61007,0.02406766417520732,2.193290873900843e-4
160010103712,Block Group 2; Census Tract 103.71; Ada County; Idaho,3067,2082,0,117,795,112376,0.07977738543542091,0.0016709193069870546
160010104031,Block Group 1; Census Tract 104.03; Ada County; Idaho,1804,1734,0,26,22,120110,0.11607664968606009,9.945150985474051e-4
160010104032,Block Group 2; Census Tract 104.03; Ada County; Idaho,1875,1737,0,0,24,116808,0.12855450698553425,9.827952236486984e-4
160010104033,Block Group 3; Census Tract 104.03; Ada County; Idaho,1124,759,38,167,33,178462,0.36364392641389026,5.564150130481273e-4
160010104041,Block Group 1; Census Tract 104.04; Ada County; Idaho,2214,1395,0,0,753,98819,0.1537177149172268,0.001198775775353438
160010104042,Block Group 2; Census Tract 104.04; Ada County; Idaho,1102,1040,0,0,62,95070,0.060109293725052346,6.150143875416614e-4
160010104043,Block Group 3; Census Tract 104.04; Ada County; Idaho,622,590,0,0,0,52476,0.1763275955554103,3.292726757255719e-4
160010104051,Block Group 1; Census Tract 104.05; Ada County; Idaho,2151,1705,0,36,355,89025,0.010784635524153902,0.0011697551327471164
160010104052,Block Group 2; Census Tract 104.05; Ada County; Idaho,732,634,0,0,43,93558,0.05306740294598041,3.7782644316307145e-4
160010104061,Block Group 1; Census Tract 104.06; Ada County; Idaho,1607,1534,0,0,53,47295,0.08952935342979308,8.856876887736992e-4
160010104062,Block Group 2; Census Tract 104.06; Ada County; Idaho,4064,3470,30,0,475,96703,0.015931145740555097,0.002218404891540929
160010104071,Block Group 1; Census Tract 104.07; Ada County; Idaho,1769,1372,0,0,144,111225,0.03179976109043306,8.460633498304525e-4
160010104072,Block Group 2; Census Tract 104.07; Ada County; Idaho,4218,3695,0,0,458,84129,0.025898691520906104,0.0023177447835394916
160010104073,Block Group 3; Census Tract 104.07; Ada County; Idaho,999,781,14,0,192,72439,0.02654801456325835,5.508341202392193e-4
160010104081,Block Group 1; Census Tract 104.08; Ada County; Idaho,1581,1332,3,0,242,78232,0.016877245848074596,8.801067959647912e-4
160010104082,Block Group 2; Census Tract 104.08; Ada County; Idaho,2606,2389,17,7,111,139342,0.05877219949309084,0.0014086173449683788
160010104083,Block Group 3; Census Tract 104.08; Ada County; Idaho,801,741,0,0,16,55760,0.11159324793167597,4.2247358563433544e-4
160010104091,Block Group 1; Census Tract 104.09; Ada County; Idaho,1755,1475,34,66,82,68155,0.06602810317459452,9.247539384360553e-4
160010104092,Block Group 2; Census Tract 104.09; Ada County; Idaho,923,769,0,18,77,67989,0.021473693890824975,4.82189138689651e-4
160010104093,Block Group 3; Census Tract 104.09; Ada County; Idaho,1837,1425,0,0,382,78098,0.03753008025754516,0.0010084673305696752
160010104101,Block Group 1; Census Tract 104.10; Ada County; Idaho,1849,1562,0,88,102,72368,0.06938057139810345,9.777724201206813e-4
160010104102,Block Group 2; Census Tract 104.10; Ada County; Idaho,1498,1046,0,77,208,93152,0.04955361852700903,7.428168328656545e-4
160010104103,Block Group 3; Census Tract 104.10; Ada County; Idaho,2597,1879,229,23,438,75197,0.15266567858071203,0.0014337313626084647
160010104111,Block Group 1; Census Tract 104.11; Ada County; Idaho,2085,1441,178,8,360,97143,0.16074883592377723,0.0011089234011300191
160010104112,Block Group 2; Census Tract 104.11; Ada County; Idaho,701,646,0,0,18,116000,0.10013000140507544,3.705712825114911e-4
160010105011,Block Group 1; Census Tract 105.01; Ada County; Idaho,8090,6035,164,43,1044,116818,0.013035386520437224,0.004066238500570367
160010105031,Block Group 1; Census Tract 105.03; Ada County; Idaho,1239,847,58,83,145,90000,0.12593027979955562,6.323151552492762e-4
160010105032,Block Group 2; Census Tract 105.03; Ada County; Idaho,975,624,40,12,202,133021,0.0793073490971213,4.900023886221222e-4
160010105033,Block Group 3; Census Tract 105.03; Ada County; Idaho,1143,794,0,179,54,170469,0.3313384904143572,5.731576914748514e-4
160010105034,Block Group 4; Census Tract 105.03; Ada County; Idaho,1840,1272,29,285,103,103167,0.30908600198897923,9.426127954245609e-4
160010105051,Block Group 1; Census Tract 105.05; Ada County; Idaho,1708,1234,0,127,18,90203,0.20411507135020807,7.696051183484129e-4
160010105052,Block Group 2; Census Tract 105.05; Ada County; Idaho,872,511,0,54,232,141875,0.14855668886254347,4.447971568699674e-4
160010105061,Block Group 1; Census Tract 105.06; Ada County; Idaho,1623,1296,0,78,132,132321,0.05051602274459345,8.404824570215444e-4
160010105062,Block Group 2; Census Tract 105.06; Ada County; Idaho,2393,1890,0,318,69,110385,0.2714184584843886,0.001270769292588351
160039501001,Block Group 1; Census Tract 9501; Adams County; Idaho,1117,1055,3,0,27,68750,0.09837713989330561,6.055268697665178e-4
160039501002,Block Group 2; Census Tract 9501; Adams County; Idaho,652,568,0,0,54,108182,0.036045099762530765,3.471315327140775e-4
160039502001,Block Group 1; Census Tract 9502; Adams County; Idaho,695,571,0,0,36,62273,0.05703746643936795,3.3876019350071547e-4
160039502002,Block Group 2; Census Tract 9502; Adams County; Idaho,1254,1070,8,0,56,57877,0.05959238105622702,6.32873244530167e-4
160039502003,Block Group 3; Census Tract 9502; Adams County; Idaho,881,820,0,0,37,43158,0.07542043134078537,4.7828251372341544e-4
160050002001,Block Group 1; Census Tract 2; Bannock County; Idaho,1259,1104,0,0,19,120139,0.12070776112697584,6.267342624403682e-4
160050002002,Block Group 2; Census Tract 2; Bannock County; Idaho,1676,1592,0,0,27,98214,0.12126102987905035,9.035465457622048e-4
160050002003,Block Group 3; Census Tract 2; Bannock County; Idaho,1351,1211,0,0,60,81534,0.07030823835408671,7.093314760122065e-4
160050003011,Block Group 1; Census Tract 3.01; Bannock County; Idaho,979,855,0,23,29,37206,0.07911689736839735,5.061869777679554e-4
160050003012,Block Group 2; Census Tract 3.01; Bannock County; Idaho,1911,1183,0,0,688,66061,0.17438101969104786,0.0010441850445466864
160050003013,Block Group 3; Census Tract 3.01; Bannock County; Idaho,1096,886,0,0,173,40521,0.022462253369745944,5.91016548463357e-4
160050003021,Block Group 1; Census Tract 3.02; Bannock County; Idaho,3380,2961,12,12,281,118882,0.021257758117784634,0.0018227195913893522
160050003022,Block Group 2; Census Tract 3.02; Bannock County; Idaho,1213,944,0,11,247,84485,0.022707765929878485,6.708233156307413e-4
160050003023,Block Group 3; Census Tract 3.02; Bannock County; Idaho,827,539,19,0,210,53915,0.08690877588970558,4.2861256772413423e-4
160050004001,Block Group 1; Census Tract 4; Bannock County; Idaho,1488,1301,0,52,72,109191,0.062320945479337,7.952772252693897e-4
160050004002,Block Group 2; Census Tract 4; Bannock County; Idaho,2642,2256,0,0,137,82993,0.05909343123079155,0.001335507649171684
160050004003,Block Group 3; Census Tract 4; Bannock County; Idaho,2958,1890,0,0,480,96709,0.033627921813045615,0.0013226715957111955
160050005001,Block Group 1; Census Tract 5; Bannock County; Idaho,1956,1614,0,0,240,88359,0.021847277490397006,0.0010346975267715428
160050006001,Block Group 1; Census Tract 6; Bannock County; Idaho,1303,1018,25,0,119,40417,0.029289459451116075,6.484997443951093e-4
160050006002,Block Group 2; Census Tract 6; Bannock County; Idaho,2202,1577,0,31,336,83183,0.011278668797946687,0.0010849255620517149
160050007001,Block Group 1; Census Tract 7; Bannock County; Idaho,1916,1557,60,76,141,44219,0.05985946615057263,0.0010235357411537268
160050007002,Block Group 2; Census Tract 7; Bannock County; Idaho,1227,893,30,57,82,38846,0.06855129056385757,5.926908163060294e-4
160050007003,Block Group 3; Census Tract 7; Bannock County; Idaho,1249,1010,29,15,87,80847,0.03282961374221233,6.367798694964026e-4
160050008001,Block Group 1; Census Tract 8; Bannock County; Idaho,1237,1029,3,42,98,30518,0.02924014118608127,6.540806372040173e-4
160050008002,Block Group 2; Census Tract 8; Bannock County; Idaho,2005,1370,28,204,354,34732,0.1423242261799247,0.0010916226334224044
160050009001,Block Group 1; Census Tract 9; Bannock County; Idaho,1040,947,8,0,11,61389,0.12583941144852553,5.391142453405126e-4
160050009002,Block Group 2; Census Tract 9; Bannock County; Idaho,1131,713,22,19,239,24471,0.04904306702230235,5.541826559245642e-4
160050010001,Block Group 1; Census Tract 10; Bannock County; Idaho,1403,1125,21,13,157,51976,0.006325383442385243,7.344454936522926e-4
160050010002,Block Group 2; Census Tract 10; Bannock County; Idaho,544,509,0,0,0,28125,0.1763275955554103,2.840674439734171e-4
160050010003,Block Group 3; Census Tract 10; Bannock County; Idaho,1182,849,0,0,305,38180,0.07016874266656174,6.440350301479829e-4
160050011021,Block Group 1; Census Tract 11.02; Bannock County; Idaho,1034,869,0,99,15,65938,0.2153343775851032,5.486017631156562e-4
160050011022,Block Group 2; Census Tract 11.02; Bannock County; Idaho,2693,2350,4,84,168,98750,0.04101228622053308,0.0014543806660014243
160050011023,Block Group 3; Census Tract 11.02; Bannock County; Idaho,563,416,0,33,97,36182,0.058909422773228255,3.047167473663767e-4
160050011031,Block Group 1; Census Tract 11.03; Bannock County; Idaho,1857,1627,0,0,212,105857,0.024502469801393686,0.0010263261875581807
160050011032,Block Group 2; Census Tract 11.03; Bannock County; Idaho,1895,1629,0,47,161,107775,0.024537340311577425,0.0010252100089963993
160050011033,Block Group 3; Census Tract 11.03; Bannock County; Idaho,1057,898,0,0,59,101625,0.054788873489665366,5.340914418124954e-4
160050011041,Block Group 1; Census Tract 11.04; Bannock County; Idaho,1048,986,0,28,26,158056,0.09196525106303029,5.804128521264318e-4
160050011042,Block Group 2; Census Tract 11.04; Bannock County; Idaho,2287,1541,0,150,380,84055,0.08135300436953088,0.0011558029007248463
160050012001,Block Group 1; Census Tract 12; Bannock County; Idaho,1040,877,0,0,91,67344,0.03226606931465354,5.402304239022942e-4
160050012002,Block Group 2; Census Tract 12; Bannock County; Idaho,834,710,21,0,69,52946,0.04200620197321957,4.4647142471263983e-4
160050012003,Block Group 3; Census Tract 12; Bannock County; Idaho,1658,1316,0,144,171,82000,0.10389711106227408,9.102436171328944e-4
160050013001,Block Group 1; Census Tract 13; Bannock County; Idaho,603,566,2,0,8,49656,0.1213195408390428,3.2145942579310066e-4
160050013002,Block Group 2; Census Tract 13; Bannock County; Idaho,656,540,0,10,0,94583,0.16051168109636135,3.0694910448993986e-4
160050013003,Block Group 3; Census Tract 13; Bannock County; Idaho,1127,801,91,0,128,40350,0.1580396285985514,5.692510665086158e-4
160050014001,Block Group 1; Census Tract 14; Bannock County; Idaho,396,320,0,0,46,49758,0.022371979215920795,2.042606768060327e-4
160050014002,Block Group 2; Census Tract 14; Bannock County; Idaho,1264,843,177,13,158,46546,0.3187050127104355,6.646843335409425e-4
160050014003,Block Group 3; Census Tract 14; Bannock County; Idaho,1171,1088,0,29,46,74659,0.06763552029615066,6.490578336760002e-4
160050014004,Block Group 4; Census Tract 14; Bannock County; Idaho,1535,1050,0,21,312,38945,0.032702004781351296,7.718374754719761e-4
160050015001,Block Group 1; Census Tract 15; Bannock County; Idaho,1352,947,0,0,340,97889,0.07007927043831554,7.182609045064593e-4
160050015002,Block Group 2; Census Tract 15; Bannock County; Idaho,2229,1868,0,0,228,53036,0.026367912809936552,0.0011697551327471164
160050015003,Block Group 3; Census Tract 15; Bannock County; Idaho,900,881,0,0,19,76346,0.11164446570867853,5.022803528017198e-4
160050015004,Block Group 4; Census Tract 15; Bannock County; Idaho,971,971,0,0,0,81413,0.1763275955554103,5.419046917449666e-4
160050015005,Block Group 5; Census Tract 15; Bannock County; Idaho,782,686,0,0,42,57091,0.05864529521561149,4.0628899648850227e-4
160050016011,Block Group 1; Census Tract 16.01; Bannock County; Idaho,1227,962,71,0,20,43850,0.19079576921920377,5.876680127780122e-4
160050016012,Block Group 2; Census Tract 16.01; Bannock County; Idaho,1513,1270,14,0,126,38750,0.027058638534349724,7.869058860560277e-4
160050016021,Block Group 1; Census Tract 16.02; Bannock County; Idaho,1925,1512,30,0,209,54700,0.020465120510807906,9.772143308397904e-4
160050016022,Block Group 2; Census Tract 16.02; Bannock County; Idaho,614,514,0,0,100,70250,0.0223888881695369,3.4266681846695105e-4
160050016023,Block Group 3; Census Tract 16.02; Bannock County; Idaho,1370,1300,49,0,12,56473,0.1578757360366732,7.595595112923785e-4
160050016031,Block Group 1; Census Tract 16.03; Bannock County; Idaho,876,766,0,0,97,30108,0.0252768525202288,4.8163104940876023e-4
160050016032,Block Group 2; Census Tract 16.03; Bannock County; Idaho,1681,1519,10,26,56,40243,0.0640725426741349,8.990818315150785e-4
160050017001,Block Group 1; Census Tract 17; Bannock County; Idaho,1154,1129,0,0,10,80682,0.14166973141057626,6.35663690934621e-4
160050017002,Block Group 2; Census Tract 17; Bannock County; Idaho,2421,2290,0,36,40,114265,0.10502996929976581,0.0013204392385876324
160050019001,Block Group 1; Census Tract 19; Bannock County; Idaho,1921,1736,0,0,129,85921,0.04819871661212918,0.0010408365088613416
160050019002,Block Group 2; Census Tract 19; Bannock County; Idaho,1004,883,0,3,101,60214,0.020873589824230848,5.508341202392193e-4
160050019003,Block Group 3; Census Tract 19; Bannock County; Idaho,901,759,0,10,38,75781,0.05548882192643935,4.503780496788754e-4
160050019004,Block Group 4; Census Tract 19; Bannock County; Idaho,1783,1587,0,2,45,79412,0.0950147024851715,9.119178849755668e-4
160059400001,Block Group 1; Census Tract 9400; Bannock County; Idaho,694,246,0,0,77,60556,0.05225238394476425,1.8026283772772832e-4
160059400002,Block Group 2; Census Tract 9400; Bannock County; Idaho,863,173,0,0,53,39293,0.0498830865213786,1.2612817748132075e-4
160059818001,Block Group 1; Census Tract 9818; Bannock County; Idaho,383,353,0,15,0,83125,0.1742464176717993,2.0537685536781432e-4
160079501001,Block Group 1; Census Tract 9501; Bear Lake County; Idaho,724,678,0,0,46,48929,0.05304889241586522,4.0405663936493905e-4
160079501002,Block Group 2; Census Tract 9501; Bear Lake County; Idaho,645,611,0,10,20,61125,0.07759704773999755,3.5773522905100264e-4
160079501003,Block Group 3; Census Tract 9501; Bear Lake County; Idaho,1076,981,0,0,15,66029,0.12505136932206978,5.558569237672366e-4
160079501004,Block Group 4; Census Tract 9501; Bear Lake County; Idaho,1131,1035,0,0,69,70536,0.05399765091436045,6.16130566103443e-4
160079502001,Block Group 1; Census Tract 9502; Bear Lake County; Idaho,748,724,0,0,0,94063,0.1763275955554103,4.0405663936493905e-4
160079502002,Block Group 2; Census Tract 9502; Bear Lake County; Idaho,1081,1025,18,7,26,68281,0.08833830688761968,6.005040662385005e-4
160079502003,Block Group 3; Census Tract 9502; Bear Lake County; Idaho,1147,1047,0,0,68,76250,0.05541677949670048,6.222695481932417e-4
160099400001,Block Group 1; Census Tract 9400; Benewah County; Idaho,1029,709,0,0,94,58661,0.02406465719897818,4.4814569255531225e-4
160099400002,Block Group 2; Census Tract 9400; Benewah County; Idaho,807,751,4,0,20,60625,0.0948240671877431,4.325191926903698e-4
160099400003,Block Group 3; Census Tract 9400; Benewah County; Idaho,1148,686,0,3,122,48750,0.012617688090182828,4.526104068024386e-4
160099400004,Block Group 4; Census Tract 9400; Benewah County; Idaho,875,804,0,0,21,82083,0.10315502078201225,4.6042365673490984e-4
160099400005,Block Group 5; Census Tract 9400; Benewah County; Idaho,1212,766,46,1,61,57692,0.09140038473345918,4.87770031498559e-4
160099501001,Block Group 1; Census Tract 9501; Benewah County; Idaho,1547,1460,0,0,0,50682,0.1763275955554103,8.148103501005677e-4
160099501002,Block Group 2; Census Tract 9501; Benewah County; Idaho,1145,1106,0,0,21,41071,0.1168860526790513,6.289666195639313e-4
160099501003,Block Group 3; Census Tract 9501; Benewah County; Idaho,1453,1374,23,0,16,82163,0.12885566567906812,7.885801538987001e-4
160099501004,Block Group 4; Census Tract 9501; Benewah County; Idaho,697,690,0,0,0,60867,0.1763275955554103,3.850816038146519e-4
160119400001,Block Group 1; Census Tract 9400; Bingham County; Idaho,1251,411,0,0,102,75139,0.03214250178365893,2.862998010969803e-4
160119400002,Block Group 2; Census Tract 9400; Bingham County; Idaho,1254,110,0,0,119,26477,0.41069135400107193,1.2780244532399314e-4
160119501011,Block Group 1; Census Tract 9501.01; Bingham County; Idaho,2172,2010,0,0,147,142723,0.04903820686448825,0.0012037985788814552
160119501012,Block Group 2; Census Tract 9501.01; Bingham County; Idaho,1746,1410,0,10,132,76723,0.02531809143143547,8.661545639425213e-4
160119501021,Block Group 1; Census Tract 9501.02; Bingham County; Idaho,1984,1738,0,0,232,69148,0.02389974050450311,0.0010994358833548755
160119501022,Block Group 2; Census Tract 9501.02; Bingham County; Idaho,1774,1510,0,0,238,106250,0.021222849126219717,9.75540062997118e-4
160119501023,Block Group 3; Census Tract 9501.02; Bingham County; Idaho,2088,1743,20,23,278,67308,7.512379006945698e-4,0.0011518962757586107
